index	wifi_id	ts	area	dwell_time
217166	25788	1487152389	in	4
217191	40345	1487152728	out	40
217252	135361	1487153275	out	49
217322	68663	1487154039	out	67
217405	25788	1487154638	out	758
217735	25788	1487157805	out	586
217829	164766	1487158400	out	604
217830	164766	1487158408	1f	485
217831	164766	1487158408	in	530
217832	164766	1487158408	1f-left-2	442
217834	164766	1487158409	1f-left-3	437
217835	164766	1487158426	1f-right-3	424
217836	164766	1487158426	1f-right-2	381
217869	164766	1487158595	1f-right-1	194
217873	164766	1487158640	1f-left-1	48
217962	25788	1487159364	out	322
218307	25788	1487162898	out	21
218368	202910	1487163661	out	48
218445	202910	1487164545	out	1352
218570	191561	1487168564	out	19
218598	172568	1487205632	out	6
218607	6732	1487206182	out	225
218725	172568	1487208935	out	74
218827	29227	1487210563	out	25
219009	51135	1487212982	out	4
219105	191561	1487214622	out	2
219198	29020	1487215649	out	579
219226	29227	1487215992	out	22
220095	68663	1487224219	out	31
220507	51135	1487227948	out	697
220520	51135	1487228109	in	491
220521	51135	1487228109	1f	491
220522	51135	1487228118	1f-right-3	478
220523	51135	1487228120	1f-left-3	480
220524	51135	1487228124	1f-left-2	470
220526	51135	1487228154	1f-right-2	438
220535	51135	1487228198	1f-right-1	384
220566	51135	1487228421	2f	168
220575	51135	1487228506	2f-stair	51
220576	51135	1487228509	2f-right-1	39
220577	51135	1487228520	2f-left-1	33
220578	51135	1487228528	2f-right-2	5
220580	51135	1487228532	2f-left-2	10
220588	51135	1487228569	1f-left-1	6
220857	185248	1487230505	out	801
221001	51135	1487232062	out	565
221266	25788	1487234397	out	109
221889	148280	1487240538	out	220
222054	1986	1487242543	out	51
222140	51135	1487243297	out	2
222167	191561	1487243495	out	52
222240	1986	1487244191	out	42
222440	202910	1487245860	out	3391
222466	51135	1487246100	out	299
222498	51135	1487246350	in	6
222499	51135	1487246350	1f	6
222829	6732	1487248809	out	714
222904	6732	1487249485	in	5
222983	6732	1487250248	out	51
222994	191561	1487250321	out	520
223092	12591	1487251810	out	576
223195	202910	1487252818	out	27
223227	12591	1487253365	out	49
223296	191561	1487290454	out	23
223377	247986	1487293522	out	477
223379	247986	1487293555	in	308
223380	247986	1487293555	1f-right-2	301
223381	247986	1487293555	1f	308
223382	247986	1487293574	1f-left-3	283
223383	247986	1487293575	1f-right-3	287
223385	247986	1487293588	1f-left-2	69
223390	247986	1487293660	1f-right-1	154
223392	247986	1487293664	1f-left-1	108
223396	247986	1487293691	2f	41
223397	247986	1487293691	2f-stair	41
223542	12591	1487295437	out	638
223578	304527	1487296044	out	25
223589	71645	1487296332	out	2266
223725	304527	1487298465	out	1273
223735	304527	1487298562	in	1165
223736	304527	1487298562	1f	86
223785	304527	1487298917	2f	96
223786	304527	1487298917	2f-right-1	96
223811	304527	1487299369	1f	358
223812	304527	1487299372	1f-right-2	211
223818	304527	1487299463	1f-left-2	31
223819	304527	1487299465	1f-right-1	31
224663	159965	1487308017	out	6
224876	159965	1487310826	out	134
225022	247986	1487312334	out	710
225648	159965	1487318666	out	11
226068	40672	1487321509	out	612
226371	71645	1487323387	out	41
226551	975	1487324871	out	633
226953	202910	1487328881	out	52
227116	112616	1487330084	out	3134
227127	112616	1487330121	in	2357
227128	112616	1487330121	1f	816
227131	112616	1487330170	1f-left-3	208
227144	112616	1487330201	1f-left-2	653
227158	112616	1487330245	1f-right-2	619
227183	112616	1487330355	1f-right-1	555
227292	142608	1487330935	out	32
227297	112616	1487330955	2f-stair	1167
227298	112616	1487330955	2f	1167
227324	202910	1487331248	out	1152
227335	112616	1487331393	2f-left-1	467
227373	112616	1487331576	2f-right-1	335
227380	112616	1487331615	2f-right-2	161
227388	112616	1487331648	2f-left-2	393
227438	112616	1487332199	1f	278
227439	112616	1487332207	1f-left-1	101
227440	142608	1487332229	out	2650
227460	142608	1487332402	in	2450
227461	142608	1487332402	1f	529
227465	112616	1487332447	1f-left-3	3
227478	142608	1487332523	1f-left-1	19
227479	142608	1487332530	1f-right-1	107
227559	142608	1487333178	2f	862
227560	142608	1487333178	2f-left-1	862
227573	202910	1487333258	out	346
227754	142608	1487334265	1f	588
227799	142608	1487334431	1f-left-2	354
227800	142608	1487334432	1f-left-3	418
227844	12591	1487334664	out	785
227965	12591	1487335369	in	42
227966	12591	1487335369	1f	42
227995	142608	1487335748	out	24
228219	112616	1487337287	out	3632
228299	201572	1487338224	out	558
228301	201572	1487338263	in	464
228302	201572	1487338263	1f	462
228304	201572	1487338270	1f-left-3	455
228306	201572	1487338287	1f-left-2	55
228307	201572	1487338287	1f-right-2	407
228308	201572	1487338289	1f-right-3	420
228320	201572	1487338434	2f-right-1	209
228321	201572	1487338434	2f	237
228322	201572	1487338436	2f-stair	235
228327	201572	1487338492	2f-left-1	176
228329	201572	1487338502	2f-left-2	3
228330	201572	1487338504	2f-right-2	100
228653	51430	1487381803	out	377
229074	51430	1487385775	out	1634
229941	12591	1487392630	out	78
230604	63133	1487397544	out	24
230629	28811	1487397869	out	1384
230731	28811	1487398694	in	447
230732	28811	1487398696	1f	441
230733	28811	1487398702	1f-left-3	432
230734	28811	1487398702	1f-right-3	428
230735	28811	1487398703	1f-left-2	430
230737	28811	1487398715	1f-right-2	417
230742	28811	1487398758	2f	332
230743	28811	1487398809	1f-left-1	298
230744	28811	1487398811	1f-right-1	303
230747	28811	1487398832	2f-stair	258
230749	28811	1487398843	2f-right-1	200
230750	28811	1487398844	2f-left-1	206
230960	51430	1487401288	out	918
230961	51430	1487401288	in	914
230962	51430	1487401288	1f-right-2	37
230963	51430	1487401288	1f	37
230964	51430	1487401288	1f-left-2	36
230967	51430	1487401303	1f-left-1	18
230969	51430	1487401306	1f-right-1	19
230977	51430	1487401352	2f-right-1	60
230978	51430	1487401352	2f	60
230979	51430	1487401373	2f-left-1	39
230980	51430	1487401382	2f-left-2	30
230981	51430	1487401382	2f-right-2	21
231671	63133	1487406648	out	770
231673	63133	1487406687	in	512
231674	63133	1487406687	1f-right-3	511
231675	63133	1487406687	1f	511
231681	63133	1487406714	1f-left-3	480
231685	63133	1487406749	1f-right-2	438
231687	28811	1487406777	out	1362
231691	63133	1487406787	1f-left-2	390
231698	63133	1487406803	1f-left-1	344
231699	63133	1487406803	1f-right-1	346
231796	104191	1487407988	out	1758
231851	104191	1487408498	1f	1227
231852	104191	1487408498	in	1227
231853	104191	1487408533	1f-left-3	175
231854	104191	1487408538	1f-right-3	20
231856	104191	1487408543	1f-right-2	253
231859	104191	1487408549	1f-left-2	263
231861	40672	1487408559	out	334
231866	104191	1487408583	1f-right-1	45
231869	104191	1487408588	1f-left-1	199
231886	40672	1487408652	in	200
231909	104191	1487408847	2f-stair	567
231910	104191	1487408847	2f	567
231915	104191	1487408880	2f-left-1	380
231947	104191	1487409137	2f-left-2	97
231948	104191	1487409152	2f-right-2	48
231963	104191	1487409207	2f-right-1	85
231990	104191	1487409524	1f-right-2	192
231994	104191	1487409599	1f-left-1	41
231995	104191	1487409601	1f-left-2	109
231998	104191	1487409633	1f-right-1	3
232228	28811	1487411123	out	228
232233	28811	1487411177	in	32
232669	49917	1487414465	out	1172
232753	49917	1487415020	in	235
232754	49917	1487415021	1f	235
232755	49917	1487415022	1f-right-3	231
232756	49917	1487415024	1f-left-3	229
232757	49917	1487415031	1f-left-2	217
232758	49917	1487415033	1f-right-2	202
232766	49917	1487415139	1f-right-1	76
232779	49917	1487415198	1f-left-1	38
232959	37486	1487416621	out	318
233109	49917	1487417859	out	16
233148	112616	1487418419	out	17
233345	49917	1487420005	out	127
233763	202910	1487422042	out	149
233952	247488	1487423331	1f-left-3	177
233953	247488	1487423331	out	762
233954	247488	1487423331	in	223
233955	247488	1487423331	1f-left-2	223
233956	247488	1487423331	1f	223
233957	247488	1487423331	1f-right-3	223
233958	247488	1487423332	1f-right-2	223
233959	247488	1487423334	1f-left-1	174
233960	247488	1487423335	1f-right-1	220
234369	55926	1487463725	out	35
234423	14683	1487466120	out	87
234472	14683	1487467041	out	564
235077	63133	1487473900	out	439
235078	63133	1487473936	in	234
235079	63133	1487473936	1f	234
235080	63133	1487473939	1f-left-3	231
235082	63133	1487473968	1f-right-2	167
235083	63133	1487473969	1f-left-2	82
235085	63133	1487473980	1f-right-3	188
235194	14683	1487475252	out	70
236392	11617	1487484848	out	38
237277	142608	1487491554	out	15
237817	28811	1487495789	out	464
238302	12591	1487499953	out	41
238408	63133	1487501020	out	5
240395	297210	1487560740	out	342
240402	297210	1487560787	in	118
240403	297210	1487560788	1f-left-2	110
240404	297210	1487560788	1f	117
240405	297210	1487560790	1f-left-3	114
240407	297210	1487560795	1f-right-3	106
240411	297210	1487560802	1f-right-2	98
240414	297210	1487560832	1f-left-1	42
240415	297210	1487560834	1f-right-1	56
240765	297210	1487564228	out	308
241395	1272	1487569504	out	607
241539	25181	1487570419	out	114
241630	1272	1487571334	out	135
241717	1272	1487572760	out	2489
241876	159645	1487573832	out	1375
241882	1272	1487573865	in	1325
241883	1272	1487573865	1f-left-3	1157
241884	1272	1487573865	1f	1160
241885	1272	1487573868	1f-right-3	1152
241886	159645	1487573869	1f	1112
241887	159645	1487573869	1f-right-3	1112
241888	159645	1487573869	in	1112
241889	1272	1487573869	1f-left-2	1152
241890	159645	1487573870	1f-right-2	954
241891	159645	1487573871	1f-left-2	1083
241892	159645	1487573873	1f-left-3	364
241899	1272	1487573895	1f-left-1	1115
241900	1272	1487573895	1f-right-2	1125
241903	1272	1487573898	1f-right-1	1051
241905	159645	1487573908	1f-right-1	1031
241910	159645	1487573951	1f-left-1	988
241955	1272	1487574248	2f	943
241974	1272	1487574454	2f-stair	194
241977	159645	1487574458	2f	149
241978	159645	1487574458	2f-stair	55
241979	159645	1487574471	2f-left-1	71
241981	1272	1487574473	2f-right-1	171
241982	1272	1487574475	2f-left-1	387
241986	159645	1487574482	2f-right-1	107
241989	1272	1487574504	2f-left-2	104
241992	159645	1487574539	2f-left-2	26
241994	1272	1487574541	2f-right-2	99
241995	159645	1487574556	2f-right-2	11
242319	195311	1487576686	out	30
242474	40345	1487577982	out	256
242476	40345	1487577994	in	180
242478	40345	1487577996	1f	178
242479	40345	1487578000	1f-left-3	152
242480	40345	1487578008	1f-left-2	157
242482	40345	1487578021	1f-right-1	3
242483	40345	1487578022	1f-right-2	132
242490	40345	1487578045	1f-right-3	130
242534	307750	1487578681	out	182
243460	139360	1487585056	out	1367
243461	139360	1487585056	in	1337
243462	139360	1487585056	2f-stair	546
243463	139360	1487585056	2f	613
243464	139360	1487585056	2f-left-1	613
243465	139360	1487585056	2f-right-1	476
243508	139360	1487585396	2f-left-2	98
243509	139360	1487585408	2f-right-2	110
243559	139360	1487585798	1f	594
243560	139360	1487585798	1f-left-2	239
243561	139360	1487585799	1f-right-2	533
243562	139360	1487585800	1f-right-1	472
243568	139360	1487585817	1f-right-3	328
243572	139360	1487585869	1f-left-1	463
243574	139360	1487585881	1f-left-3	58
243840	12591	1487587689	out	356
243842	78168	1487587781	out	10
243896	307750	1487588130	out	542
243915	307750	1487588220	2f-right-1	2
243916	307750	1487588220	in	371
243917	307750	1487588220	2f	2
243927	307750	1487588397	1f-left-2	194
243928	307750	1487588397	1f	194
243932	307750	1487588405	1f-left-3	13
243933	307750	1487588413	1f-right-2	179
243934	307750	1487588418	1f-right-3	72
243943	139360	1487588490	out	5
244094	86975	1487589785	out	55
244196	78168	1487590579	out	431
244322	37486	1487591264	out	542
244343	37486	1487591337	in	365
244344	37486	1487591339	1f	363
244346	37486	1487591342	1f-left-3	360
244347	37486	1487591347	1f-left-2	188
244348	37486	1487591348	1f-right-3	203
244356	37486	1487591365	1f-right-2	172
244377	37486	1487591477	1f-right-1	30
244670	246670	1487593414	out	81
244942	86070	1487595510	out	1898
245104	1272	1487597901	out	509
245673	33296	1487647576	out	2152
245675	33296	1487647655	in	2031
245676	33296	1487647655	1f	2031
245680	33296	1487647688	1f-right-3	1988
245681	33296	1487647691	1f-left-3	340
245684	33296	1487647719	1f-right-2	1958
245686	33296	1487647726	1f-left-2	1961
245689	33296	1487647737	1f-right-1	1928
245693	33296	1487647796	1f-left-1	1859
245710	33296	1487647979	2f	1600
245712	33296	1487648010	2f-stair	305
245713	33296	1487648018	2f-left-1	829
245716	33296	1487648058	2f-right-1	247
245717	33296	1487648074	2f-left-2	175
245718	33296	1487648076	2f-right-2	176
245731	294518	1487648178	in	338
245732	294518	1487648178	1f	181
245733	294518	1487648178	out	342
245734	294518	1487648179	1f-left-3	9
245735	294518	1487648179	1f-left-2	85
245736	294518	1487648184	1f-right-3	4
245737	294518	1487648189	1f-right-2	163
245739	294518	1487648196	1f-right-1	162
245787	33296	1487648769	1f-left-3	910
245834	33296	1487649137	2f-left-2	211
246603	36238	1487656812	out	495
246792	6672	1487658664	out	923
246828	6672	1487659069	in	482
246829	6672	1487659069	1f	482
246830	6672	1487659071	1f-left-3	479
246831	6672	1487659074	1f-left-2	472
246832	6672	1487659075	1f-right-3	475
246833	6672	1487659076	1f-right-2	472
246834	6672	1487659081	1f-right-1	439
246838	6672	1487659157	1f-left-1	369
246907	6672	1487660544	out	211
246949	36238	1487660999	out	382
247454	13326	1487665152	out	44
247948	13326	1487669026	out	1400
247976	13326	1487669284	1f	1117
247977	13326	1487669284	in	1117
247978	13326	1487669284	1f-left-3	1076
247979	13326	1487669295	1f-right-3	783
247980	13326	1487669298	1f-left-2	772
247981	13326	1487669298	1f-right-2	776
247987	13326	1487669330	1f-right-1	723
247991	13326	1487669336	1f-left-1	726
248009	13326	1487669640	2f-stair	349
248010	13326	1487669640	2f	349
248014	13326	1487669691	2f-right-1	239
248019	13326	1487669728	2f-right-2	72
248022	13326	1487669740	2f-left-1	131
248023	13326	1487669740	2f-left-2	59
249301	13326	1487679635	out	44
249428	16200	1487680636	out	341
249559	294518	1487681604	out	253
249721	6672	1487682580	out	1076
249725	6672	1487682634	in	945
249726	6672	1487682634	1f-left-3	938
249727	6672	1487682634	1f	945
249728	6672	1487682637	1f-right-3	935
249730	6672	1487682640	1f-left-2	928
249734	6672	1487682642	1f-right-2	926
249737	6672	1487682658	1f-right-1	887
249753	6672	1487682808	2f	753
249769	6672	1487682866	2f-stair	140
249770	6672	1487682872	2f-right-1	86
249771	6672	1487682877	2f-left-1	460
249777	6672	1487682908	2f-right-2	32
249779	6672	1487682909	2f-left-2	52
249816	6672	1487683072	1f-left-1	485
250397	49461	1487729153	out	3
251042	294518	1487737325	out	4
251124	246670	1487738076	out	4274
251533	246670	1487741918	1f	396
251534	246670	1487741918	in	396
251535	246670	1487741918	1f-right-2	116
251538	246670	1487741976	1f-right-1	64
251541	246670	1487741986	1f-left-2	328
251544	246670	1487742020	1f-left-1	23
251549	246670	1487742096	2f-stair	135
251550	246670	1487742096	2f	135
251551	246670	1487742117	2f-right-1	74
251553	246670	1487742120	2f-left-1	20
251816	97890	1487745707	out	1554
251825	97890	1487745767	in	1444
251827	97890	1487745772	1f-left-3	229
251828	97890	1487745772	1f	1439
251835	97890	1487745805	1f-right-3	180
251837	97890	1487745811	1f-left-2	210
251839	97890	1487745812	1f-right-1	349
251843	97890	1487745822	1f-right-2	193
251844	97890	1487745832	1f-left-1	1210
251867	97890	1487746032	2f-stair	858
251868	97890	1487746032	2f	1063
251869	97890	1487746032	2f-right-1	847
251924	97890	1487746473	2f-left-1	418
251968	97890	1487746701	2f-left-2	148
251969	97890	1487746701	2f-right-2	154
251992	97890	1487746923	1f-right-2	157
251993	97890	1487746924	1f-right-1	141
251994	97890	1487746930	1f-left-2	153
251997	97890	1487746955	1f-right-3	143
251999	97890	1487746984	1f-left-3	141
252600	1790	1487752796	out	592
252602	1790	1487752840	in	495
252603	1790	1487752852	1f-left-3	463
252604	1790	1487752852	1f	484
252605	1790	1487752853	1f-right-3	391
252606	1790	1487752861	1f-left-2	467
252607	1790	1487752861	1f-left-1	406
252608	1790	1487752863	1f-right-2	444
252610	1790	1487752877	2f	419
252617	1790	1487752906	1f-right-1	231
253554	51263	1487760317	out	130
253562	51263	1487760357	2f	16
253563	51263	1487760357	in	16
253851	71302	1487762839	out	20
254077	68663	1487764691	out	699
254251	49917	1487765881	out	41
254311	28080	1487766428	out	168
254354	49917	1487766739	out	38
254943	36238	1487812356	out	94
254979	19484	1487813002	out	1762
254982	19484	1487813025	in	1676
254983	19484	1487813025	1f-right-2	1374
254984	19484	1487813025	1f	1676
254985	19484	1487813025	1f-right-3	1375
254993	19484	1487813085	1f-left-3	1323
254996	19484	1487813092	1f-left-2	1608
255047	19484	1487813712	1f-right-1	669
255050	19484	1487813731	1f-left-1	650
255061	19484	1487813901	2f-stair	471
255062	19484	1487813901	2f	471
255064	19484	1487813906	2f-left-1	444
255070	19484	1487813961	2f-right-1	343
255077	19484	1487814017	2f-left-2	326
255078	19484	1487814029	2f-right-2	319
256556	206586	1487829676	out	748
256560	206586	1487829770	1f	640
256561	206586	1487829770	in	640
256562	206586	1487829770	1f-left-3	572
256580	206586	1487829857	2f	399
256581	206586	1487829857	2f-stair	399
256598	206586	1487830020	2f-right-1	189
256599	206586	1487830029	2f-left-1	133
256601	206586	1487830044	2f-right-2	29
256602	206586	1487830047	2f-left-2	27
256618	206586	1487830289	1f-right-1	4
256619	206586	1487830291	1f-right-2	43
256620	206586	1487830299	1f-left-2	9
258120	78168	1487841112	out	6
258614	35063	1487845555	out	346
258620	35063	1487845574	in	323
258622	35063	1487845581	1f-right-3	236
258623	35063	1487845581	1f	316
258624	35063	1487845582	1f-left-3	306
258630	35063	1487845589	1f-left-2	229
258631	35063	1487845590	1f-right-2	2
259420	25788	1487851697	out	676
259437	25788	1487851759	in	572
259438	25788	1487851759	1f	560
259439	25788	1487851759	1f-left-3	557
259444	25788	1487851768	1f-left-2	531
259447	25788	1487851778	1f-right-2	524
259465	25788	1487851814	1f-right-3	498
259471	25788	1487851835	1f-right-1	462
259478	25788	1487851858	2f-stair	397
259479	25788	1487851858	2f	397
259487	25788	1487851863	2f-right-1	356
259494	25788	1487851874	2f-left-1	348
259497	25788	1487851887	2f-right-2	295
259498	25788	1487851892	2f-left-2	169
260261	35063	1487857558	out	2403
260680	125927	1487903488	out	18
260940	125927	1487906876	out	423
260945	125927	1487906938	1f-left-2	361
260946	125927	1487906938	1f-right-3	361
260947	125927	1487906938	1f-left-3	361
260948	125927	1487906938	1f	361
260949	125927	1487906938	1f-right-2	95
260950	125927	1487906938	in	361
260968	125927	1487907082	2f-left-1	117
260969	125927	1487907082	2f	118
260970	125927	1487907082	2f-right-1	50
260978	125927	1487907170	2f-stair	28
261345	37486	1487910914	out	63
261615	17304	1487913865	out	44
263768	207049	1487930358	out	4
263808	17304	1487930643	out	4
263922	4746	1487931580	out	181
264191	3035	1487933637	out	144
264228	37486	1487933915	out	90
264440	37486	1487935444	out	52
264543	3035	1487935965	out	1277
265406	17304	1487943032	out	196
265411	17304	1487943067	in	143
265412	17304	1487943067	1f	143
265415	17304	1487943188	1f-right-3	15
265929	28080	1487989849	out	29
266071	7430	1487990968	out	867
266693	28080	1487995975	out	26
267619	179879	1488005069	out	893
267631	179879	1488005142	1f-left-3	721
267632	179879	1488005142	in	819
267633	179879	1488005142	1f	819
267634	179879	1488005142	1f-left-2	720
267637	179879	1488005144	1f-right-2	776
267646	179879	1488005227	1f-left-1	709
267647	179879	1488005230	1f-right-1	327
267687	179879	1488005531	1f-right-3	331
267700	179879	1488005602	2f-right-1	198
267701	179879	1488005602	2f	211
267703	179879	1488005616	2f-left-1	185
267707	179879	1488005650	2f-left-2	3
267708	179879	1488005651	2f-right-2	2
267726	1272	1488005878	out	67
267728	1272	1488005902	in	9
267729	1272	1488005902	1f	9
268028	47042	1488008893	out	935
268052	47042	1488009022	1f	725
268053	47042	1488009022	in	725
268054	47042	1488009022	1f-right-2	562
268055	47042	1488009023	1f-right-1	551
268057	47042	1488009034	1f-left-2	705
268076	47042	1488009155	1f-left-1	409
268082	47042	1488009198	2f-stair	336
268083	47042	1488009198	2f	336
268124	47042	1488009392	2f-left-2	21
268125	47042	1488009392	2f-right-2	21
268126	47042	1488009392	2f-left-1	41
268137	47042	1488009447	2f-right-1	77
268147	47042	1488009584	1f-left-3	163
268809	17304	1488015162	out	32
269190	17304	1488017532	out	169
269895	85338	1488022606	out	60
270150	85338	1488023922	out	892
271435	17304	1488070222	out	2026
271732	17304	1488073843	out	6
271788	85338	1488074283	out	132
271924	17304	1488075384	out	924
272215	85338	1488078145	out	66
272320	257104	1488079258	out	2
273270	22063	1488087766	out	102
273884	232032	1488093318	out	262
274854	22063	1488101759	out	1554
274863	22063	1488101790	in	882
274864	22063	1488101790	2f	670
274865	22063	1488101790	2f-left-1	580
274868	975	1488101799	out	118
274898	22063	1488101962	1f	710
274905	22063	1488101981	1f-right-3	688
274912	22063	1488102022	1f-left-3	638
274917	22063	1488102061	1f-left-2	459
274924	22063	1488102130	1f-right-2	541
274926	22063	1488102151	1f-left-1	352
274927	22063	1488102152	1f-right-1	360
274933	22063	1488102252	2f-right-1	91
275854	85338	1488110742	out	63
276957	278555	1488162232	out	1350
276963	278555	1488162255	2f	727
276964	278555	1488162255	2f-right-1	697
276965	278555	1488162255	in	1327
276985	278555	1488162420	1f-left-3	845
276986	278555	1488162420	1f	1162
277002	278555	1488162560	1f-left-2	1022
277003	278555	1488162560	1f-right-3	106
277004	278555	1488162560	1f-right-2	140
277014	278555	1488162665	1f-right-1	35
277024	278555	1488162753	2f-stair	229
278298	17304	1488175970	out	18
278405	232032	1488176597	out	254
278409	232032	1488176651	in	170
278410	232032	1488176651	1f-left-3	169
278411	232032	1488176651	1f	170
278415	232032	1488176661	1f-right-3	160
279471	36238	1488187146	out	300
279472	36238	1488187162	1f	263
279473	36238	1488187162	in	263
279492	36238	1488187358	1f-left-3	67
280016	257104	1488192946	out	1185
280030	257104	1488193069	1f	996
280031	257104	1488193069	in	996
280035	257104	1488193135	1f-left-2	757
280036	257104	1488193140	1f-left-3	914
280038	257104	1488193165	1f-right-2	761
280041	257104	1488193178	1f-right-3	731
280053	257104	1488193318	2f	223
280068	257104	1488193491	2f-stair	25
280076	257104	1488193539	2f-right-1	2
280248	37087	1488194556	out	25
280316	25788	1488195334	out	3
280781	85338	1488200128	out	293
280803	164766	1488200572	out	259
280804	164766	1488200572	in	259
280805	164766	1488200572	2f	103
281863	85338	1488256024	out	1368
281879	85338	1488256335	in	122
281880	85338	1488256339	1f	118
281881	85338	1488256339	1f-left-3	112
281882	85338	1488256346	1f-right-3	81
281883	85338	1488256346	1f-left-2	83
281886	85338	1488256369	1f-right-2	47
282464	25788	1488262539	out	240
283043	267218	1488268976	out	929
283045	267218	1488269014	in	801
283046	267218	1488269019	1f-right-2	607
283047	267218	1488269019	1f	797
283048	267218	1488269021	1f-right-1	595
283049	267218	1488269022	1f-left-3	755
283050	267218	1488269043	2f	767
283069	267218	1488269175	1f-right-3	641
283099	267218	1488269494	1f-left-2	133
283105	267218	1488269551	2f-right-2	257
283107	267218	1488269573	1f-left-1	39
283574	179281	1488273283	out	16
283914	244870	1488277989	out	60
284095	4746	1488280860	out	136
284845	244870	1488287545	out	987
284881	244870	1488287775	1f	700
284882	244870	1488287775	1f-right-3	678
284883	244870	1488287775	in	700
284886	244870	1488287896	1f-right-1	360
284889	244870	1488287912	1f-right-2	469
284901	244870	1488288083	2f	100
284902	244870	1488288085	2f-left-1	58
284903	244870	1488288087	2f-left-2	96
284907	244870	1488288122	2f-right-2	25
284918	244870	1488288382	1f-left-3	75
285060	25788	1488293137	out	19
285196	6672	1488331712	out	125
285421	6672	1488335120	out	771
285423	6672	1488335156	1f	685
285424	6672	1488335156	in	685
285426	6672	1488335184	1f-right-3	630
285427	6672	1488335195	1f-left-2	627
285428	6672	1488335233	1f-right-2	571
285429	6672	1488335233	1f-right-1	505
285435	6672	1488335246	1f-left-3	579
285437	6672	1488335251	1f-left-1	125
285457	6672	1488335425	2f-stair	271
285458	6672	1488335425	2f	271
285462	6672	1488335470	2f-left-1	216
285463	6672	1488335471	2f-right-2	153
285465	6672	1488335480	2f-right-1	200
285466	6672	1488335502	2f-left-2	42
285771	4746	1488338602	out	36
285887	4746	1488340673	out	327
286025	179281	1488342419	out	5
286828	282106	1488350247	out	545
286854	282106	1488350441	in	193
286855	282106	1488350441	1f	193
287512	25788	1488357670	out	39
288323	6672	1488368307	out	113
289018	14683	1488415558	out	37
289837	25788	1488430169	out	39
290990	63553	1488440620	out	299
291007	63553	1488440740	in	162
291009	63553	1488440751	1f	152
291010	63553	1488440751	1f-left-2	114
291016	63553	1488440784	1f-right-2	104
291027	63553	1488440841	1f-left-3	10
291032	63553	1488440864	1f-right-3	14
291079	25788	1488441684	out	567
291143	49461	1488442110	out	1250
291999	185248	1488451894	out	31
292158	49461	1488453215	out	1637
292261	49461	1488454421	in	375
292262	49461	1488454421	1f	375
292502	17304	1488456031	out	39
292755	25915	1488458068	out	311
292903	12591	1488459283	out	152
294002	125927	1488511704	out	65
294193	24540	1488514771	out	517
294194	24540	1488514823	in	350
294195	24540	1488514823	1f	350
294196	24540	1488514828	1f-left-3	338
294197	24540	1488514829	1f-left-2	323
294198	24540	1488514832	1f-right-3	325
294199	24540	1488514835	1f-right-2	324
294206	24540	1488514863	1f-right-1	284
294208	24540	1488514878	1f-left-1	251
294212	24540	1488514963	2f-stair	100
294213	24540	1488514963	2f	100
294214	24540	1488514965	2f-left-1	81
294215	24540	1488514967	2f-right-1	76
294217	24540	1488514984	2f-left-2	25
294218	24540	1488514993	2f-right-2	16
295147	224650	1488524830	out	1405
295165	224650	1488524916	in	756
295166	224650	1488524916	1f	756
295167	224650	1488524920	1f-right-2	556
295168	224650	1488524923	1f-left-2	552
295169	224650	1488524925	1f-right-3	222
296257	224650	1488535035	out	403
296360	51263	1488536085	out	52
296675	3035	1488539077	out	869
296677	3035	1488539102	in	794
296678	3035	1488539102	1f	794
296679	3035	1488539112	1f-left-3	758
296680	3035	1488539118	1f-right-3	770
296681	3035	1488539121	1f-left-2	566
296682	3035	1488539143	1f-right-1	536
296683	3035	1488539145	1f-left-1	514
296684	3035	1488539154	1f-right-2	707
296698	3035	1488539287	2f	300
296699	3035	1488539287	2f-stair	300
296712	3035	1488539406	2f-right-1	22
296714	3035	1488539426	2f-left-1	71
296716	3035	1488539441	2f-right-2	27
296717	3035	1488539443	2f-left-2	49
297664	4746	1488545528	out	977
297711	305412	1488545915	out	952
297734	305412	1488546058	in	572
297735	305412	1488546058	1f-right-3	572
297736	305412	1488546058	1f	572
297737	305412	1488546058	1f-right-2	292
297738	305412	1488546059	1f-left-2	561
297742	305412	1488546097	1f-left-3	528
297749	4746	1488546191	1f	15
297750	4746	1488546191	in	15
297765	305412	1488546281	1f-left-1	69
297766	305412	1488546281	1f-right-1	68
297823	305412	1488546488	2f	72
299243	274704	1488601331	out	655
299244	274704	1488601332	in	495
299245	274704	1488601342	2f	80
299246	274704	1488601343	2f-stair	39
299254	274704	1488601419	1f-right-1	39
299255	274704	1488601419	1f	408
299256	274704	1488601423	1f-right-2	275
299257	274704	1488601426	1f-left-1	31
299258	274704	1488601431	1f-left-3	396
299259	274704	1488601431	1f-left-2	202
299260	274704	1488601440	1f-right-3	258
299402	112531	1488603058	out	3
299651	25915	1488605325	out	898
299902	25915	1488607598	out	64
299948	55885	1488608239	out	65
299994	63553	1488608682	out	1134
300001	63553	1488608767	in	268
300002	63553	1488608767	1f	268
300011	63553	1488608838	1f-right-2	145
300019	25915	1488608903	out	116
300020	63553	1488608910	1f-left-1	37
300027	25915	1488608964	in	8
300028	25915	1488608964	1f	5
300721	219644	1488615855	out	918
300756	219644	1488616277	in	419
300758	219644	1488616333	1f	363
300759	219644	1488616340	1f-right-3	97
300773	219644	1488616431	1f-right-2	22
300777	219644	1488616456	1f-right-1	234
