index	wifi_id	ts	area	dwell_time
30	101946	1483235387	out	2224
128	42998	1483238216	out	655
273	32175	1483240125	out	35
668	32175	1483242951	out	831
885	33678	1483245131	out	1299
902	33678	1483245303	1f	1039
903	33678	1483245303	in	1039
904	33678	1483245304	1f-left-3	978
905	33678	1483245312	1f-right-3	967
910	33678	1483245400	2f	885
914	33678	1483245429	1f-right-2	854
915	33678	1483245436	1f-left-2	905
934	33678	1483245554	2f-left-1	437
939	33678	1483245567	1f-right-1	600
941	33678	1483245576	1f-left-1	505
962	33678	1483245700	2f-stair	318
964	33678	1483245710	2f-right-1	250
990	33678	1483245816	2f-right-2	124
996	33678	1483245820	2f-left-2	125
2760	24820	1483256580	out	39
2836	151861	1483257191	out	50
2862	24820	1483257404	out	85
3261	24820	1483260607	out	48
3365	35880	1483261416	out	59
3372	307676	1483261514	out	665
3373	307676	1483261524	in	517
3377	307676	1483261569	2f-stair	336
3378	307676	1483261569	2f	336
3430	307676	1483261934	1f-left-1	51
3431	307676	1483261934	1f	107
3433	307676	1483261969	1f-right-2	16
3441	307676	1483261985	1f-left-2	40
3442	307676	1483261985	1f-left-3	57
3447	307676	1483262002	1f-right-3	40
3552	34175	1483262533	out	137
3830	13748	1483263788	out	327
4174	13748	1483265981	out	32
4220	308179	1483266308	out	1409
4231	308179	1483266349	in	971
4232	308179	1483266349	1f	971
4233	308179	1483266355	1f-left-2	883
4234	308179	1483266355	1f-right-2	942
4291	34175	1483266708	out	764
4305	13748	1483266783	out	1903
4317	308179	1483266870	1f-left-1	427
4328	308179	1483266919	1f-right-1	374
4334	308179	1483267032	2f	9
4340	36630	1483267063	out	315
4347	308179	1483267104	1f-left-3	217
4348	308179	1483267110	1f-right-3	208
4629	34175	1483268643	out	31
5104	34175	1483271201	out	62
6110	268	1483313291	out	120
6899	204464	1483328989	out	8
7192	268	1483332903	out	359
7212	69707	1483333061	out	44
7326	32175	1483334505	out	78
7501	69707	1483335948	out	240
7506	69707	1483335979	in	184
7507	69707	1483335979	2f-left-1	143
7508	69707	1483335979	2f	143
7509	69707	1483335979	1f	184
7510	69707	1483335984	1f-right-3	180
7511	69707	1483335989	1f-left-3	173
7513	69707	1483336009	1f-right-2	154
7515	69707	1483336093	2f-right-1	29
7525	69707	1483336158	1f-left-2	5
7761	268	1483338379	out	2218
7869	69707	1483339447	out	12
8289	18076	1483343320	out	62
8351	32175	1483343968	out	1669
8537	236813	1483345648	out	119
8547	236813	1483345712	1f	31
8548	236813	1483345712	in	31
8549	236813	1483345712	1f-right-2	11
8550	236813	1483345713	1f-left-2	30
8552	236813	1483345725	1f-left-1	9
8553	236813	1483345727	1f-right-1	2
8840	268	1483348707	out	121
9896	33240	1483357227	out	73
11914	21224	1483414767	out	75
11993	268	1483415686	out	244
12075	268	1483416736	out	212
12109	19071	1483417172	out	131
12411	21224	1483419915	out	363
12475	19071	1483420745	out	1184
12513	69707	1483421136	out	27
12514	21224	1483421142	out	146
12836	227987	1483424190	out	7
12927	268	1483424809	out	75
13062	21224	1483425933	out	937
13459	19071	1483429913	out	82
13700	39278	1483432822	out	1593
13747	26032	1483433692	out	1219
13827	131533	1483434937	out	255
14221	39278	1483438441	out	29
14222	39278	1483438455	1f	4
14223	39278	1483438455	in	4
14748	204464	1483443264	out	676
14785	204464	1483443600	in	310
14786	204464	1483443600	1f	310
14802	204464	1483443661	1f-left-2	245
14804	204464	1483443675	1f-left-1	184
14806	204464	1483443677	1f-right-2	185
14813	204464	1483443704	1f-right-1	153
14919	19294	1483444456	out	12
14989	204464	1483444943	out	104
14994	204464	1483444966	in	44
14995	204464	1483444966	1f	44
14996	204464	1483444970	1f-right-3	29
14997	204464	1483444970	1f-left-3	17
15226	19294	1483447017	out	174
15242	268	1483447284	out	120
15420	131533	1483448910	out	60
15654	268	1483451658	out	485
15736	2336	1483490007	out	86
16242	32951	1483499773	out	3904
16408	66947	1483502180	out	1173
16415	66947	1483502217	1f	368
16416	66947	1483502217	in	987
16417	66947	1483502219	1f-right-3	165
16418	66947	1483502221	1f-left-3	203
16427	66947	1483502263	1f-left-2	151
16430	66947	1483502277	1f-right-2	65
16458	66947	1483502540	1f-right-1	45
16481	66947	1483502909	2f	236
16484	32951	1483502977	in	664
16485	32951	1483502977	1f	664
16486	66947	1483503015	2f-left-1	127
16489	66947	1483503042	2f-right-1	102
16490	66947	1483503050	2f-stair	94
17114	268	1483510022	out	3099
17144	10473	1483510444	out	245
17149	10473	1483510468	in	196
17150	10473	1483510468	1f-right-3	188
17151	10473	1483510468	1f	196
17156	10473	1483510480	1f-left-3	177
17158	10473	1483510489	1f-right-2	159
17159	10473	1483510496	1f-left-2	151
17161	10473	1483510521	1f-right-1	113
17162	10473	1483510521	1f-left-1	69
17238	139334	1483511366	out	313
17248	139334	1483511610	in	47
17249	139334	1483511610	1f	47
17252	139334	1483511645	1f-right-2	12
18263	19071	1483521494	out	754
18405	10473	1483523392	out	3035
18948	308943	1483527492	out	641
18955	308943	1483527543	in	572
18956	308943	1483527543	1f-right-3	557
18957	308943	1483527543	1f	572
18958	308943	1483527543	1f-left-3	572
18962	308943	1483527563	1f-right-2	30
18963	308943	1483527565	1f-left-2	477
18983	308943	1483527774	2f-right-1	126
18984	308943	1483527774	2f	126
19798	7827	1483535921	out	620
19800	7827	1483535940	in	353
19801	7827	1483535940	1f-right-3	353
19802	7827	1483535940	1f	353
19804	7827	1483535946	1f-left-3	271
19805	7827	1483535950	1f-left-2	267
19806	7827	1483535962	1f-left-1	154
19807	7827	1483535974	1f-right-1	236
19814	7827	1483536010	2f	207
19815	7827	1483536010	2f-stair	119
19816	7827	1483536019	2f-left-1	23
19818	7827	1483536023	2f-right-1	17
19819	7827	1483536033	2f-right-2	184
19820	7827	1483536035	2f-left-2	9
19824	7827	1483536143	1f-right-2	78
20123	268	1483580293	out	19
20359	15786	1483584467	out	123
20389	263933	1483585403	out	1915
20395	263933	1483585525	in	1545
20396	263933	1483585525	1f	229
20410	263933	1483585712	1f-left-2	7
20411	263933	1483585712	1f-left-3	40
20433	263933	1483586038	2f	28
20436	263933	1483586054	2f-stair	11
20524	263933	1483586895	1f	175
20585	95515	1483587815	out	276
20696	268	1483589782	out	374
21544	268	1483600380	out	1628
21965	43488	1483605077	out	66
22817	66947	1483612658	out	951
22820	68837	1483612663	out	469
22834	68837	1483612719	in	401
22835	68837	1483612720	1f	211
22836	68837	1483612721	1f-left-3	210
22837	68837	1483612727	1f-left-2	73
22841	66947	1483612757	in	775
22842	66947	1483612757	1f	775
22845	68837	1483612774	2f	337
22846	68837	1483612774	2f-stair	9
22847	66947	1483612776	1f-right-1	214
22848	66947	1483612776	1f-left-1	210
22855	68837	1483612812	2f-left-1	299
22864	66947	1483612901	1f-left-2	118
22865	66947	1483612936	1f-left-3	596
22866	66947	1483612936	1f-right-3	9
22868	131533	1483612943	out	1109
22869	131533	1483612944	1f	229
22870	131533	1483612944	in	543
22871	131533	1483612944	1f-left-3	89
22873	131533	1483612960	1f-left-2	188
22875	131533	1483612970	1f-right-2	181
22877	131533	1483612997	1f-left-1	20
22878	131533	1483612998	1f-right-1	163
22879	131533	1483613023	1f-right-3	101
22912	131533	1483613191	2f-stair	112
22913	131533	1483613191	2f	112
22919	131533	1483613216	2f-left-1	87
22927	131533	1483613267	2f-left-2	3
23170	188642	1483615345	out	1025
23202	188642	1483615890	in	481
23203	188642	1483615896	1f	474
23204	188642	1483615954	1f-left-2	416
23207	188642	1483615976	1f-right-1	332
23208	188642	1483615976	1f-left-1	24
23213	188642	1483615987	1f-right-2	383
23215	188642	1483616003	2f-stair	293
23216	188642	1483616003	2f	366
23219	188642	1483616027	2f-left-1	264
23220	188642	1483616029	2f-right-2	81
23228	188642	1483616098	2f-left-2	6
23249	188642	1483616361	1f-right-3	9
23250	188642	1483616362	1f-left-3	8
23575	131533	1483619061	out	467
23673	69707	1483619909	out	26
24754	66947	1483673776	out	569
24764	66947	1483673798	1f	19
24765	66947	1483673798	in	479
24766	66947	1483673798	1f-right-3	7
24767	66947	1483673800	1f-right-2	17
24799	66947	1483674074	2f-right-1	45
24800	66947	1483674074	2f	201
24801	66947	1483674085	2f-stair	191
25004	41893	1483677194	out	5
25127	18076	1483677965	out	981
25168	304093	1483678162	out	241
25288	10473	1483678871	out	909
26316	22875	1483688444	out	36
26333	18076	1483688688	out	194
27865	49156	1483700568	out	378
27886	49156	1483700728	in	184
27887	49156	1483700728	1f	168
27910	49156	1483700827	1f-left-3	50
27912	49156	1483700834	1f-right-3	56
28008	18076	1483701739	out	41
28185	268	1483703184	out	888
28346	263933	1483704780	out	901
28372	14822	1483704898	out	46
28815	263933	1483707118	out	552
29314	634	1483713348	out	81
29359	268	1483748838	out	133
29384	129371	1483750176	out	2081
29399	129371	1483750884	in	1142
29400	129371	1483750884	1f	281
29404	129371	1483750988	1f-right-2	33
29405	129371	1483750990	1f-right-3	25
29406	129371	1483751001	1f-left-3	19
29407	129371	1483751035	1f-right-1	35
29408	129371	1483751049	1f-left-1	32
29485	129371	1483751902	1f	125
29486	129371	1483751905	1f-right-2	71
29829	10473	1483756026	out	53
30261	314198	1483759682	out	35
30280	268	1483759805	out	680
30901	314198	1483766087	out	1747
30903	19200	1483766089	out	50
31008	314198	1483766907	1f-right-2	36
31009	314198	1483766907	1f-left-2	10
31010	314198	1483766907	in	853
31011	314198	1483766907	1f	853
31032	314198	1483767114	2f-left-1	509
31033	314198	1483767114	2f	540
31034	314198	1483767122	2f-left-2	431
31037	314198	1483767180	2f-stair	474
31499	634	1483772043	out	6
31648	634	1483773812	out	240
34849	32166	1483840503	out	744
34921	32166	1483841117	in	25
34922	32166	1483841117	1f	25
34981	8343	1483842215	out	99
35049	8343	1483843167	out	2
35293	32166	1483846048	out	167
35490	8343	1483847914	out	528
35543	8343	1483848230	1f	18
35544	8343	1483848230	in	19
35545	8343	1483848230	1f-left-3	17
35619	129371	1483849033	out	1403
35620	129371	1483849033	in	703
35621	129371	1483849033	1f	703
35622	129371	1483849034	1f-left-2	693
35627	129371	1483849042	1f-right-1	6
35688	129371	1483849403	1f-right-3	51
35691	129371	1483849455	1f-right-2	10
35989	19200	1483852082	out	225
36104	222092	1483852820	out	1046
36436	222092	1483855645	out	523
36446	180134	1483855727	out	1688
36464	180134	1483856077	in	1338
36465	180134	1483856077	2f-right-2	113
36466	180134	1483856077	2f-left-2	113
36467	180134	1483856077	2f-right-1	829
36468	180134	1483856077	2f	829
36469	180134	1483856082	2f-left-1	730
36482	180134	1483856199	2f-stair	707
36601	180134	1483857075	1f	340
36603	222092	1483857083	out	965
36604	180134	1483857089	1f-left-2	326
36605	180134	1483857094	1f-right-2	321
36606	180134	1483857094	1f-left-3	321
36607	180134	1483857100	1f-left-1	285
36608	180134	1483857119	1f-right-3	250
36655	26032	1483857710	out	6
36656	222092	1483857732	in	291
36657	222092	1483857733	1f	290
36658	222092	1483857734	1f-right-3	283
36665	222092	1483857765	1f-right-2	234
36668	2336	1483857770	out	73
36669	222092	1483857773	1f-right-1	188
36681	222092	1483857805	2f-stair	100
36682	222092	1483857805	2f	123
36702	222092	1483857993	1f-left-2	9
36703	222092	1483858016	1f-left-3	3
36732	48959	1483858418	out	155
36841	48959	1483859477	out	12
37727	43488	1483868351	out	1486
37776	43488	1483868891	in	17
39200	32166	1483879848	out	243
39690	101946	1483884251	out	33
40154	101946	1483928149	out	142
41323	45866	1483939161	out	419
41326	45866	1483939184	in	71
41327	45866	1483939184	1f	71
41352	268	1483939601	out	991
41366	52758	1483939783	out	261
41506	45866	1483940550	out	45
41612	45866	1483941680	out	166
42068	15723	1483945383	out	2223
42086	15723	1483945480	1f	2091
42087	15723	1483945480	in	2091
42090	15723	1483945484	1f-left-3	354
42091	15723	1483945486	1f-right-3	339
42093	15723	1483945502	1f-right-2	353
42115	15723	1483945550	1f-right-1	312
42116	15723	1483945550	1f-left-2	1481
42165	15723	1483945849	1f-left-1	8
42168	15723	1483945879	2f-stair	817
42169	15723	1483945879	2f	1691
42170	15723	1483945880	2f-left-1	807
42177	15723	1483945917	2f-right-1	772
42184	15723	1483945939	2f-right-2	722
42185	15723	1483945940	2f-left-2	1630
42292	15723	1483946729	1f-right-2	303
42293	15723	1483946730	1f-right-1	313
42294	15723	1483946732	1f-left-1	281
42317	15723	1483946777	1f-right-3	786
42368	15723	1483947024	1f-left-3	11
42591	15723	1483948986	out	645
42675	36630	1483950178	out	98
42721	27021	1483950779	out	111
42776	15723	1483951291	out	72
42777	121835	1483951342	out	2214
42785	155728	1483951452	out	661
42792	155728	1483951573	1f-right-2	416
42793	155728	1483951573	in	449
42794	155728	1483951573	1f-left-3	429
42795	155728	1483951573	1f	449
42796	155728	1483951573	1f-left-2	429
42798	155728	1483951602	1f-left-1	387
42799	155728	1483951602	1f-right-1	356
42800	155728	1483951613	1f-right-3	389
42816	155728	1483951834	2f	40
42817	155728	1483951834	2f-stair	40
42821	155728	1483951846	2f-left-2	19
42822	155728	1483951846	2f-right-1	18
42823	155728	1483951846	2f-left-1	19
42865	121835	1483952113	in	1443
42866	121835	1483952113	1f	1443
42873	121835	1483952151	1f-left-3	149
42882	121835	1483952188	1f-right-2	387
42890	121835	1483952272	1f-left-2	302
42944	121835	1483952655	2f-stair	791
42945	121835	1483952655	2f	791
42972	121835	1483952887	2f-left-1	535
42999	121835	1483953264	2f-right-2	72
43013	121835	1483953534	1f-right-2	10
43385	2336	1483957341	out	180
43391	2336	1483957369	1f-left-2	57
43392	2336	1483957369	1f	102
43393	2336	1483957369	in	104
43397	2336	1483957418	1f-left-3	44
43766	27021	1483960293	out	800
43894	268	1483961254	out	52
43993	27021	1483961935	out	757
44252	36630	1483963080	out	324
44265	36630	1483963175	1f	210
44266	36630	1483963175	in	210
44272	131533	1483963230	out	32
44276	36630	1483963244	2f	125
44278	36630	1483963257	1f-right-3	128
44280	36630	1483963263	1f-left-3	57
44282	36630	1483963283	1f-left-2	5
45110	27021	1483970020	out	112
45181	2336	1484010049	out	1964
45186	2336	1484010092	in	1724
45187	2336	1484010109	1f	1686
45188	2336	1484010111	1f-right-3	1676
45189	2336	1484010120	1f-left-3	1668
45190	2336	1484010157	1f-right-2	1582
45191	2336	1484010162	2f	1250
45192	2336	1484010162	2f-left-2	1141
45193	2336	1484010189	1f-left-2	1597
45196	2336	1484010221	2f-left-1	1087
45206	2336	1484010511	1f-left-1	85
45207	2336	1484010517	1f-right-1	78
45216	2336	1484010609	2f-stair	803
45226	2336	1484010623	2f-right-1	688
45263	2336	1484011040	2f-right-2	264
45278	2336	1484011419	1f-right-1	9
45279	2336	1484011420	1f-left-1	112
45310	35880	1484011898	out	247
45311	35880	1484011950	1f	150
45312	35880	1484011950	in	150
45314	35880	1484011978	1f-right-3	120
45315	35880	1484011995	1f-left-3	104
45316	35880	1484012011	1f-left-2	88
45319	35880	1484012071	1f-right-2	2
45839	263933	1484018793	out	16
46044	2336	1484020951	out	88
46048	2336	1484020993	1f	2
46049	2336	1484020993	in	2
46172	52758	1484022409	out	107
46178	52758	1484022453	in	4
46179	52758	1484022454	1f-left-3	3
46180	52758	1484022454	1f	3
46320	308943	1484023777	out	644
47285	203457	1484031999	out	1500
47322	203457	1484032193	1f	1288
47323	203457	1484032193	in	1288
47331	203457	1484032433	1f-right-2	37
47333	203457	1484032456	1f-right-1	633
47334	203457	1484032456	1f-left-2	1015
47337	203457	1484032535	2f	480
47362	203457	1484032709	2f-left-1	4
47387	203457	1484032940	2f-stair	75
47410	203457	1484033179	1f-right-3	303
47418	203457	1484033222	1f-right-2	219
47438	203457	1484033462	1f-left-3	17
47841	2336	1484038820	out	37
47875	268	1484039438	out	1503
48039	2336	1484040951	out	459
48377	2336	1484044464	out	420
49178	10133	1484050589	out	50
49698	121835	1484057151	out	275
49743	14419	1484094554	out	23
49837	35880	1484098262	out	229
49855	45866	1484098670	out	121
50452	203457	1484109455	out	937
51202	85438	1484117540	out	25
51235	2336	1484118668	out	60
51249	85438	1484118840	out	145
51359	2336	1484120438	out	66
51417	268	1484121045	out	920
51480	43488	1484122361	out	533
51836	43488	1484127257	out	646
52198	14419	1484130479	out	37
52594	14419	1484134212	out	1027
52865	49156	1484136156	out	450
52871	49156	1484136206	in	379
52872	49156	1484136206	1f	379
52874	49156	1484136230	1f-left-3	353
52879	49156	1484136252	1f-right-3	331
52880	49156	1484136254	2f	330
52884	49156	1484136279	1f-left-2	303
52895	49156	1484136390	1f-right-2	161
52897	49156	1484136393	1f-right-1	112
52899	49156	1484136471	1f-left-1	44
53132	43488	1484138299	out	88
53419	38297	1484140961	1f	1762
53420	38297	1484140961	out	1812
53421	38297	1484140961	in	1762
53422	38297	1484140962	1f-right-3	1378
53423	38297	1484140964	1f-left-2	1479
53424	38297	1484140964	1f-left-3	1425
53426	38297	1484140982	1f-right-2	1702
53428	38297	1484141062	1f-right-1	1628
53463	38297	1484141206	1f-left-1	1485
53612	38297	1484142180	2f-stair	76
53613	38297	1484142180	2f	89
53614	38297	1484142181	2f-left-1	48
53616	38297	1484142182	2f-right-1	46
53619	38297	1484142192	2f-right-2	31
53620	38297	1484142193	2f-left-2	30
53884	232212	1484186610	out	10
54456	175840	1484195378	out	1165
54457	175840	1484195378	in	1164
54458	175840	1484195378	1f	1164
54459	175840	1484195378	1f-right-3	1163
54460	175840	1484195378	1f-left-3	1163
54461	175840	1484195379	1f-right-2	1143
54462	175840	1484195379	1f-left-2	1144
54464	175840	1484195397	1f-right-1	708
54481	175840	1484195529	1f-left-1	814
54487	175840	1484195573	2f	695
54488	175840	1484195573	2f-stair	470
54490	175840	1484195579	2f-right-1	429
54491	175840	1484195581	2f-left-1	426
54506	175840	1484195743	2f-right-2	525
54632	8343	1484197305	out	68
54991	232212	1484202186	out	27
55784	49156	1484207911	out	59
55946	32951	1484209526	out	829
55970	32951	1484209840	in	447
55971	32951	1484209840	1f	447
55972	32951	1484209845	1f-right-3	427
55973	32951	1484209847	1f-left-2	437
55974	32951	1484209848	1f-left-3	439
55975	32951	1484209863	1f-right-2	363
55989	32951	1484209903	1f-right-1	299
55990	32951	1484209904	1f-left-1	321
56000	32951	1484209973	2f-stair	191
56001	32951	1484209973	2f	261
56002	32951	1484209987	2f-right-1	178
56003	32951	1484209989	2f-left-1	233
56011	32951	1484210007	2f-right-2	227
56013	32951	1484210010	2f-left-2	124
56210	108078	1484211619	out	44
56364	273248	1484212328	out	405
56365	273248	1484212329	in	405
56366	273248	1484212329	2f-left-1	46
56367	273248	1484212329	2f	312
56368	273248	1484212329	2f-right-2	42
56369	273248	1484212329	2f-right-1	45
56376	273248	1484212344	2f-stair	296
56422	273248	1484212688	1f	45
56426	273248	1484212718	1f-left-2	14
56427	273248	1484212718	1f-right-1	15
56428	273248	1484212718	1f-right-2	15
56490	8343	1484213267	out	114
56667	25241	1484214485	out	41
56836	2336	1484215896	out	63
57609	15786	1484221162	out	47
57809	49156	1484222487	out	50
57821	38297	1484222693	out	215
57825	38297	1484222725	1f	169
57826	38297	1484222725	in	169
57827	38297	1484222732	1f-left-2	159
57831	38297	1484222755	1f-right-2	129
57833	38297	1484222774	1f-left-3	118
57835	38297	1484222779	1f-left-1	85
57840	38297	1484222814	1f-right-1	51
57841	14419	1484222831	out	392
57921	38297	1484223645	out	957
57953	38297	1484224023	in	560
57955	38297	1484224027	1f	555
57956	38297	1484224028	1f-right-3	554
57957	38297	1484224033	1f-right-2	535
57961	38297	1484224037	1f-left-2	537
57967	38297	1484224076	1f-left-3	481
57984	38297	1484224314	1f-left-1	238
57985	38297	1484224316	1f-right-1	249
59251	10473	1484279714	out	170
59541	14822	1484282134	out	1050
59545	14822	1484282173	in	600
59546	14822	1484282178	1f	595
59549	14822	1484282182	1f-right-3	587
59550	14822	1484282184	1f-left-3	582
59553	14822	1484282185	1f-left-2	513
59560	14822	1484282189	1f-right-2	568
59576	14822	1484282297	1f-right-1	417
59579	14822	1484282321	1f-left-1	393
59584	14822	1484282343	2f-stair	284
59585	14822	1484282343	2f	284
59586	14822	1484282360	2f-right-1	217
59595	14822	1484282456	2f-left-1	87
59600	14822	1484282489	2f-right-2	42
59602	14822	1484282494	2f-left-2	37
59901	95110	1484285759	out	13
60152	10473	1484287748	out	48
60507	27021	1484291297	out	728
60509	27021	1484291331	in	2
60510	27021	1484291331	1f	2
60751	105477	1484293097	out	1882
60755	105477	1484293152	in	1794
60756	105477	1484293152	1f	168
60757	105477	1484293169	1f-left-2	132
60759	105477	1484293184	1f-right-3	94
60760	105477	1484293184	1f-right-2	121
60775	105477	1484293297	1f-right-1	23
60797	105477	1484293396	2f	998
60798	105477	1484293396	2f-right-1	927
60799	105477	1484293397	2f-left-1	966
60804	105477	1484293419	2f-right-2	955
60820	105477	1484293472	2f-left-2	898
60920	105477	1484294420	1f-left-1	498
60921	105477	1484294420	1f	527
60924	105477	1484294434	1f-right-1	453
60926	105477	1484294440	1f-right-2	489
60930	105477	1484294469	1f-right-3	102
60931	105477	1484294471	1f-left-2	457
60932	105477	1484294528	1f-left-3	410
61159	27021	1484296647	out	599
61291	14822	1484298223	out	751
61464	310387	1484299865	out	15
61779	95110	1484302257	out	44
62042	32175	1484304551	out	852
62348	268	1484306641	out	504
62420	26032	1484307322	out	158
62536	26032	1484308599	out	69
62872	27021	1484312598	out	2
63318	19071	1484357798	out	171
63368	36536	1484358707	out	45
63403	26032	1484359138	out	1617
63458	26032	1484359693	1f	968
63459	26032	1484359693	in	968
63460	26032	1484359698	1f-left-3	961
63461	26032	1484359712	1f-right-3	874
63462	26032	1484359714	1f-left-2	913
63463	26032	1484359715	1f-right-2	865
63465	26032	1484359732	1f-right-1	753
63469	26032	1484359765	1f-left-1	764
63476	26032	1484359871	2f	423
63477	26032	1484359871	2f-right-2	232
63485	26032	1484359982	2f-right-1	133
63490	26032	1484360069	2f-stair	225
63491	26032	1484360076	2f-left-1	157
63493	26032	1484360081	2f-left-2	28
63601	19071	1484361476	out	109
64066	26032	1484366145	out	35
64376	14822	1484368869	out	18
64776	14822	1484372173	out	134
65030	27021	1484374324	out	78
65098	274230	1484374754	out	410
65100	274230	1484374754	in	409
65101	274230	1484374754	1f	409
65102	274230	1484374754	1f-left-3	409
65107	274230	1484374777	1f-right-3	386
65116	274230	1484374823	1f-right-2	340
65117	274230	1484374823	1f-left-1	317
65118	274230	1484374824	1f-left-2	339
65130	274230	1484374913	2f	184
65132	274230	1484374943	2f-right-1	36
65133	274230	1484374944	2f-stair	153
65368	10473	1484376638	out	9
65671	41893	1484378817	out	13
65882	10473	1484381131	out	564
66588	268	1484387082	out	517
67334	206100	1484393227	out	1798
67390	206100	1484393608	in	1417
67391	206100	1484393608	1f-right-2	94
67392	206100	1484393608	1f	1417
67395	206100	1484393625	1f-left-2	1109
67407	206100	1484393664	1f-right-3	27
67568	206100	1484394667	1f-right-2	329
67574	206100	1484394727	1f-left-1	293
68254	108078	1484398606	out	1351
68259	108078	1484398652	in	1187
68260	108078	1484398652	1f	1186
68290	108078	1484398823	1f-left-3	906
68291	108078	1484398825	1f-right-3	232
68292	108078	1484398826	2f-left-2	596
68293	108078	1484398826	2f	825
68295	108078	1484398871	1f-right-2	274
68296	108078	1484398879	1f-left-2	948
68313	108078	1484398956	1f-right-1	863
68351	108078	1484399138	1f-left-1	599
68361	108078	1484399197	2f-stair	453
68365	108078	1484399225	2f-right-1	367
68366	108078	1484399225	2f-left-1	421
68375	108078	1484399322	2f-right-2	94
68449	108078	1484399826	1f-right-3	12
68890	19071	1484443276	out	211
68897	132186	1484443362	out	1734
68898	132186	1484443387	in	1636
68899	132186	1484443387	1f	1636
68918	132186	1484443728	1f-left-3	185
68922	132186	1484443773	1f-right-2	1085
68923	132186	1484443773	1f-right-3	140
68924	132186	1484443773	1f-left-2	185
68937	132186	1484443939	1f-left-1	692
68938	132186	1484443958	1f-right-1	857
68939	132186	1484443994	2f-stair	374
68940	132186	1484443994	2f	547
68941	132186	1484443994	2f-left-1	547
68943	132186	1484444182	2f-right-1	359
68945	19071	1484444269	out	65
68946	19071	1484444308	in	23
68947	19071	1484444308	1f	14
68969	132186	1484444726	1f-left-2	132
68977	132186	1484444859	1f-right-3	163
68984	132186	1484444963	1f-left-3	57
69050	63878	1484446424	out	251
69118	19071	1484447627	out	19
69125	41893	1484447732	out	971
69135	41893	1484447911	in	742
69137	41893	1484447913	1f	736
69138	41893	1484447916	1f-left-3	733
69139	41893	1484447921	1f-right-3	470
69140	41893	1484447932	1f-right-2	714
69141	41893	1484447936	1f-left-2	713
69142	41893	1484447944	1f-right-1	581
69145	41893	1484448013	1f-left-1	628
69150	41893	1484448179	2f-stair	131
69151	41893	1484448179	2f	131
69157	41893	1484448218	2f-left-1	63
69332	19071	1484449974	out	1072
69353	19071	1484450139	in	875
69385	19071	1484450321	2f	683
69386	19071	1484450333	1f	680
69391	19071	1484450365	1f-left-3	638
69399	19071	1484450404	1f-right-3	596
69405	19071	1484450413	1f-right-2	580
69406	19071	1484450413	1f-left-2	585
69408	19071	1484450422	1f-right-1	565
69410	19071	1484450442	1f-left-1	526
69419	19071	1484450486	2f-right-1	440
69424	19071	1484450554	2f-stair	379
69454	19071	1484450782	2f-left-1	222
69455	19071	1484450784	2f-left-2	82
69456	19071	1484450806	2f-right-2	66
69664	36536	1484453895	out	234
69675	36536	1484453950	in	146
69920	132186	1484456263	out	125
70402	121835	1484460635	out	94
70407	121835	1484460662	in	7
70408	121835	1484460662	1f	7
70534	32951	1484461871	out	194
70629	121835	1484462704	out	56
70636	32951	1484462865	out	649
70639	32951	1484462938	in	435
70640	32951	1484462944	1f	429
70641	32951	1484462946	1f-left-3	425
70642	32951	1484462953	1f-right-2	401
70643	32951	1484462953	1f-right-3	416
70645	32951	1484462957	1f-left-2	405
70647	32951	1484462976	1f-left-1	397
70655	32951	1484463040	1f-right-1	308
70659	32951	1484463111	2f	255
70660	32951	1484463111	2f-stair	193
70662	32951	1484463123	2f-right-1	158
70663	32951	1484463123	2f-left-1	214
70664	32951	1484463130	2f-right-2	236
70665	32951	1484463136	2f-left-2	142
70888	10133	1484465062	out	97
71968	108078	1484475421	out	7
71986	121835	1484475874	out	8
72019	108078	1484476377	out	6
72068	33678	1484476761	out	1015
72073	33678	1484476792	in	945
72074	33678	1484476792	1f-left-3	925
72075	33678	1484476792	1f	945
72083	33678	1484476840	1f-right-2	352
72085	33678	1484476850	1f-left-2	333
72091	33678	1484476914	1f-right-3	270
72102	33678	1484476969	1f-right-1	227
72107	33678	1484477005	2f	117
72109	33678	1484477031	2f-right-1	18
72111	33678	1484477074	2f-stair	49
72117	33678	1484477152	1f-left-1	52
73231	10133	1484488228	out	628
73236	10133	1484488551	in	242
73237	10133	1484488553	1f	240
73242	10133	1484488634	1f-left-3	158
73244	10133	1484488640	1f-right-2	136
73247	10133	1484488662	1f-right-1	49
73248	10133	1484488677	1f-left-2	108
73250	10133	1484488743	1f-left-1	23
73840	35250	1484535629	out	206
74201	35250	1484540141	out	26
75768	245490	1484554937	out	1273
75817	245490	1484555215	in	573
75818	245490	1484555215	1f	120
75819	245490	1484555215	1f-right-3	89
75820	245490	1484555216	1f-left-3	59
75822	245490	1484555231	1f-left-2	74
75823	245490	1484555231	1f-right-2	74
75841	245490	1484555402	2f-right-2	372
75842	245490	1484555402	2f	386
75843	245490	1484555402	2f-right-1	322
75844	245490	1484555402	2f-left-2	282
75848	245490	1484555417	2f-left-1	357
75883	34175	1484555877	out	1644
75973	34175	1484556819	in	35
75974	34175	1484556819	1f	35
76289	34175	1484559248	out	33
76574	268	1484561002	out	848
76685	10133	1484561905	out	68
76838	21218	1484562759	out	101
76842	268	1484562790	out	631
76899	66321	1484563171	out	41
77294	2336	1484566783	out	210
77321	201852	1484566970	out	620
77333	201852	1484567045	in	473
